0,1,2,3,4
10,10,69.0,1,0
14,8,55.0,4,0
15,10,52.0,6,0
7,10,63.0,1,0
2,5,25.0,1,0
5,0,82.0,6,0
10,8,65.0,4,0
10,4,85.0,2,1
10,3,60.0,1,0
8,7,78.0,6,0
5,7,82.0,6,0
4,3,62.0,2,0
12,0,95.0,6,1
10,4,83.0,1,0
7,8,70.0,2,0
7,3,37.0,1,0
15,10,78.0,2,0
2,5,55.0,1,0
10,0,56.0,6,0
14,4,59.0,2,0
10,1,69.0,1,0
7,2,72.0,6,0
14,10,66.0,1,0
8,10,80.0,1,0
7,0,51.0,2,0
14,0,80.0,6,0
2,4,68.0,1,0
5,10,88.0,1,0
7,6,64.0,1,0
7,10,59.0,1,0
12,3,58.0,1,1
7,7,81.0,6,0
10,7,81.0,6,0
2,4,89.0,1,1
4,8,51.0,2,0
8,8,86.0,4,1
14,8,94.0,4,1
10,0,59.0,6,0
14,7,94.0,4,1
7,10,86.0,1,1
14,10,79.0,1,0
15,6,44.0,1,0
7,0,67.0,4,0
15,6,35.0,2,0
10,0,59.0,4,0
7,10,84.0,1,1
14,8,77.0,6,0
2,0,50.0,2,0
10,10,72.0,1,0
12,7,73.0,6,0
4,0,57.0,2,0
10,0,86.0,4,1
2,4,85.0,6,0
5,7,84.0,6,0
7,8,48.0,6,0
7,3,92.0,6,1
5,8,72.0,4,0
14,6,38.0,6,0
5,3,58.0,1,0
2,9,67.0,1,1
10,1,57.0,2,0
7,4,68.0,2,0
14,0,82.0,4,0
7,7,92.0,6,1
3,4,86.0,6,0
2,0,56.0,2,0
5,9,65.0,6,0
2,11,40.0,2,0
7,2,80.0,6,1
10,6,66.0,1,0
15,0,76.0,4,0
7,0,62.0,2,0
2,4,56.0,1,0
5,11,71.0,6,0
10,0,51.0,6,0
3,1,70.0,2,0
14,0,81.0,4,1
10,5,60.0,1,0
15,2,62.0,6,0
2,11,59.0,2,0
7,3,67.0,6,0
2,7,69.0,1,1
2,1,60.0,2,0
5,11,84.0,6,0
14,10,80.0,1,0
15,6,74.0,2,0
12,3,74.0,1,1
7,10,69.0,1,0
14,10,72.0,1,0
2,7,65.0,2,0
10,6,73.0,2,1
15,2,58.0,6,0
7,0,59.0,4,0
7,7,84.0,6,0
2,9,46.0,2,0
7,6,54.0,1,0
7,8,40.0,6,0
14,7,82.0,6,1
14,10,81.0,6,0
15,8,62.0,6,0
2,11,48.0,6,0
7,4,57.0,2,0
10,8,71.0,6,1
14,8,82.0,6,1
5,11,88.0,6,0
10,0,74.0,6,0
14,10,59.0,1,0
7,10,30.0,1,0
12,4,57.0,1,0
7,0,84.0,2,1
2,5,84.0,1,1
12,3,42.0,2,0
12,10,64.0,2,0
10,0,59.0,6,1
8,3,83.0,6,1
12,0,62.0,2,0
14,0,85.0,2,0
8,2,85.0,6,1
2,0,90.0,1,1
10,8,64.0,6,1
5,9,62.0,1,0
5,11,86.0,2,0
2,9,61.0,1,0
5,9,79.0,6,0
7,8,63.0,6,0
14,10,76.0,1,1
12,10,32.0,1,0
2,0,63.0,2,0
7,10,83.0,1,0
14,10,39.0,6,0
2,9,66.0,1,0
8,8,89.0,4,1
5,7,82.0,6,0
5,9,63.0,2,0
12,1,72.0,1,1
14,1,81.0,4,1
12,10,80.0,1,1
8,9,84.0,6,1
8,0,47.0,6,0
8,6,83.0,1,1
2,5,85.0,1,1
14,8,73.0,6,1
12,0,39.0,6,0
7,3,82.0,6,1
2,0,35.0,2,0
10,0,49.0,6,0
15,0,63.0,6,0
14,10,80.0,1,0
12,6,59.0,4,0
2,11,72.0,2,0
10,0,73.0,6,0
10,6,57.0,4,0
8,0,67.0,2,0
8,3,82.0,6,1
14,10,72.0,1,0
10,0,49.0,6,0
8,0,80.0,2,1
4,0,68.0,2,0
8,10,81.0,1,0
5,10,86.0,1,1
12,6,61.0,2,1
7,2,77.0,6,0
2,5,77.0,1,0
12,8,68.0,6,1
2,8,75.0,6,1
2,9,67.0,1,0
5,6,84.0,1,0
14,0,38.0,4,0
8,0,88.0,6,1
2,2,82.0,6,0
8,1,81.0,4,1
2,7,70.0,6,0
7,3,69.0,6,1
2,6,72.0,6,0
12,0,53.0,6,0
2,0,80.0,1,1
12,3,86.0,6,1
2,11,74.0,2,0
14,3,85.0,6,1
14,8,71.0,4,0
5,9,74.0,6,0
10,10,79.0,1,0
8,10,81.0,1,0
2,5,45.0,2,0
14,8,94.0,4,1
12,3,43.0,2,0
7,3,52.0,2,0
2,3,72.0,1,1
12,2,59.0,6,0
7,6,67.0,1,0
5,6,74.0,1,0
14,9,65.0,6,0
8,9,70.0,6,0
2,5,71.0,2,1
2,1,78.0,6,0
2,4,54.0,1,0
12,0,77.0,1,0
2,3,61.0,6,0
8,10,74.0,1,0
12,3,26.0,1,0
12,7,76.0,2,0
14,3,67.0,1,0
2,5,73.0,1,0
14,8,94.0,4,1
12,4,97.0,1,1
2,7,55.0,6,0
7,2,53.0,6,0
10,7,56.0,6,0
2,0,35.0,2,0
12,9,73.0,2,1
14,6,72.0,2,1
12,0,51.0,6,0
12,10,57.0,6,0
14,6,78.0,1,0
5,6,61.0,6,0
7,0,75.0,4,0
8,6,73.0,2,1
12,3,62.0,1,1
14,0,55.0,6,0
2,1,78.0,1,0
10,0,58.0,2,0
12,10,72.0,1,1
12,10,65.0,1,1
8,8,84.0,6,1
5,11,66.0,6,0
14,0,71.0,6,1
14,3,49.0,2,0
10,10,71.0,1,0
2,9,33.0,1,0
2,0,71.0,1,0
5,11,51.0,2,0
12,0,80.0,2,1
14,3,92.0,6,1
8,10,80.0,1,1
5,8,63.0,4,0
14,8,86.0,6,1
12,1,67.0,6,0
7,8,80.0,6,0
14,10,67.0,1,0
5,11,76.0,6,0
5,9,78.0,1,0
5,8,71.0,4,0
7,11,79.0,2,0
12,0,64.0,6,1
12,4,60.0,2,0
14,9,80.0,6,1
2,4,44.0,1,1
5,8,61.0,4,0
10,8,78.0,6,0
12,2,74.0,6,1
5,11,66.0,2,0
5,0,57.0,2,0
2,9,49.0,1,0
14,0,71.0,1,0
5,9,72.0,1,0
8,8,94.0,4,1
12,2,72.0,6,1
7,2,71.0,6,1
2,1,55.0,1,0
10,5,37.0,2,0
2,7,81.0,2,1
14,10,81.0,1,0
12,10,52.0,1,0
2,9,53.0,1,0
8,10,77.0,1,0
12,4,67.0,1,0
8,0,51.0,4,0
14,11,75.0,2,0
5,11,89.0,6,0
7,10,83.0,1,1
2,7,57.0,1,0
5,0,83.0,6,0
8,7,93.0,4,1
2,4,70.0,1,0
8,8,50.0,4,0
10,5,84.0,2,0
10,5,55.0,6,0
10,8,74.0,4,0
10,7,83.0,6,1
2,10,62.0,2,0
8,2,74.0,6,1
7,10,74.0,1,0
2,10,79.0,2,0
2,5,63.0,1,1
2,5,70.0,1,0
10,7,72.0,6,1
8,8,70.0,4,0
14,8,50.0,4,0
10,8,73.0,6,1
7,10,78.0,1,1
2,5,50.0,1,0
12,8,52.0,2,0
12,3,57.0,1,0
5,0,63.0,2,0
14,10,82.0,1,1
8,7,64.0,6,0
10,10,79.0,1,1
14,0,80.0,2,1
5,7,57.0,4,0
14,11,73.0,2,0
10,5,65.0,1,0
10,6,60.0,1,1
14,6,43.0,1,0
14,8,96.0,4,1
2,9,38.0,2,0
10,4,79.0,1,0
10,2,38.0,6,0
2,0,64.0,1,1
10,0,49.0,6,0
2,0,69.0,6,1
7,0,68.0,6,1
2,9,60.0,1,0
12,0,75.0,4,1
2,10,40.0,1,0
5,7,70.0,4,0
8,10,74.0,1,1
12,4,69.0,1,1
5,11,62.0,6,0
2,8,39.0,2,0
8,0,79.0,6,1
10,0,58.0,4,0
12,9,61.0,1,1
12,9,68.0,1,1
5,4,62.0,6,0
7,2,73.0,6,1
12,3,65.0,1,1
2,11,61.0,1,0
14,2,71.0,6,1
2,3,71.0,1,1
7,3,73.0,2,1
2,0,58.0,1,0
7,10,32.0,1,0
8,8,60.0,4,0
12,10,79.0,2,1
5,3,79.0,6,0
2,5,70.0,1,0
2,0,49.0,2,0
2,8,56.0,4,0
14,7,91.0,4,1
2,7,80.0,2,1
2,5,74.0,1,0
5,11,81.0,2,0
10,5,60.0,1,0
5,7,91.0,6,1
7,0,93.0,4,1
14,8,96.0,4,1
2,11,59.0,1,0
14,6,90.0,1,1
14,3,56.0,1,0
12,3,56.0,1,1
10,2,68.0,6,1
2,1,59.0,2,0
10,0,75.0,4,0
12,2,44.0,2,0
10,0,37.0,4,0
5,8,87.0,4,0
2,5,84.0,2,1
2,0,31.0,1,0
5,6,70.0,2,0
12,9,73.0,6,1
7,6,62.0,2,1
12,8,90.0,6,1
10,10,68.0,1,0
5,8,84.0,6,0
12,1,77.0,4,0
8,10,81.0,1,1
5,10,77.0,1,0
8,0,88.0,4,1
12,3,67.0,2,1
5,8,92.0,4,1
12,8,67.0,6,0
2,3,76.0,2,0
5,6,79.0,6,0
10,8,69.0,6,1
7,6,56.0,1,0
14,10,85.0,1,1
2,4,78.0,1,1
5,9,75.0,1,0
10,7,88.0,6,1
14,0,69.0,4,0
8,10,73.0,2,0
8,6,80.0,1,1
8,8,75.0,6,1
2,9,85.0,2,1
2,0,64.0,2,0
12,10,68.0,1,1
14,0,53.0,6,0
2,9,70.0,1,1
8,10,59.0,2,0
2,3,20.0,1,1
10,8,50.0,6,0
12,10,66.0,1,1
5,11,50.0,6,0
12,2,71.0,4,0
2,3,67.0,1,1
5,0,76.0,4,0
14,10,69.0,1,0
10,10,75.0,1,0
2,8,72.0,6,0
2,0,42.0,2,0
3,0,65.0,1,0
10,6,58.0,6,0
5,11,87.0,4,0
12,3,25.0,1,1
7,10,82.0,1,1
5,11,81.0,6,0
12,10,19.0,2,0
7,2,77.0,6,0
2,3,59.0,1,1
2,6,63.0,1,1
12,3,68.0,1,1
12,4,85.0,1,1
2,8,72.0,4,0
12,0,63.0,2,1
12,0,52.0,6,0
8,10,81.0,1,0
12,0,27.0,2,0
8,10,81.0,1,1
12,10,52.0,1,1
8,6,57.0,1,0
14,8,83.0,4,1
2,9,67.0,1,1
14,0,53.0,6,0
8,8,86.0,4,1
12,2,75.0,6,0
2,5,68.0,1,0
10,0,74.0,6,0
12,0,57.0,1,0
14,8,63.0,4,0
14,9,65.0,2,0
10,6,80.0,2,0
10,7,63.0,6,0
2,5,83.0,1,0
14,0,65.0,2,0
2,5,60.0,1,0
10,0,57.0,2,0
8,10,77.0,1,0
12,0,62.0,1,0
12,3,58.0,1,0
12,3,68.0,1,0
7,10,71.0,1,0
14,11,46.0,6,0
8,0,55.0,1,0
10,6,82.0,2,0
8,0,53.0,6,0
7,10,59.0,1,0
2,5,41.0,1,0
10,0,69.0,4,0
2,4,53.0,1,0
10,0,78.0,4,0
2,7,73.0,2,0
14,10,73.0,1,0
7,0,46.0,2,0
14,10,80.0,1,0
8,6,76.0,6,0
7,7,60.0,6,0
8,10,74.0,2,0
12,9,65.0,6,0
2,4,61.0,1,0
14,7,79.0,6,0
5,8,72.0,4,0
14,9,74.0,2,0
2,6,74.0,1,0
10,11,67.0,6,0
12,8,56.0,6,0
14,5,73.0,1,0
12,4,53.0,6,0
12,0,58.0,2,0
8,0,60.0,6,0
2,0,73.0,1,0
14,3,73.0,6,0
8,10,67.0,1,0
2,7,46.0,2,0
7,0,56.0,2,0
10,3,64.0,1,0
2,2,73.0,4,0
12,11,78.0,2,0
8,7,75.0,6,0
12,3,57.0,2,0
2,3,32.0,1,0
12,6,47.0,1,0
14,8,37.0,6,0
10,0,44.0,4,0
14,7,66.0,4,0
7,0,50.0,6,0
10,8,61.0,6,0
14,4,63.0,6,0
14,0,60.0,2,0
14,0,40.0,2,0
14,8,62.0,6,0
14,0,65.0,2,0
10,5,83.0,2,0
14,6,61.0,2,0
10,5,51.0,1,0
10,7,67.0,2,0
2,3,53.0,1,0
14,3,74.0,6,0
2,9,69.0,1,0
7,10,71.0,1,0
2,9,43.0,1,0
14,10,71.0,2,0
12,0,70.0,6,0
10,7,51.0,6,0
2,0,43.0,2,0
15,10,76.0,1,0
12,9,77.0,6,0
7,10,72.0,1,0
4,10,75.0,1,0
2,5,73.0,1,0
12,10,83.0,1,0
12,3,54.0,1,0
14,0,68.0,2,0
10,10,61.0,1,0
10,0,78.0,6,0
12,0,20.0,1,0
10,10,73.0,1,0
14,8,66.0,4,0
2,6,51.0,1,0
2,8,83.0,6,0
12,0,62.0,4,0
15,10,82.0,1,0
14,8,43.0,6,0
2,1,78.0,6,0
14,10,80.0,1,0
8,8,56.0,6,0
2,0,66.0,1,0
2,9,67.0,1,0
14,7,63.0,6,0
8,10,81.0,1,0
8,8,77.0,4,0
12,0,83.0,4,0
14,0,60.0,6,0
8,10,63.0,1,0
2,4,47.0,2,0
14,0,58.0,2,0
2,9,78.0,1,0
14,10,72.0,6,0
7,0,67.0,4,0
7,10,63.0,1,0
7,7,83.0,6,0
10,4,52.0,6,0
10,6,64.0,2,0
14,0,63.0,6,0
7,5,78.0,2,0
14,10,55.0,1,0
2,1,67.0,1,0
7,6,66.0,6,0
7,0,36.0,6,0
14,0,77.0,6,0
7,10,66.0,1,0
12,0,27.0,2,0
2,7,57.0,2,0
10,10,72.0,1,0
2,3,61.0,6,0
14,5,52.0,1,0
14,11,76.0,6,0
14,0,51.0,4,0
14,6,80.0,6,0
10,10,58.0,6,0
14,0,69.0,4,0
12,4,69.0,1,0
12,6,25.0,1,0
12,8,73.0,6,0
5,8,96.0,4,0
8,6,63.0,1,0
2,0,66.0,2,0
2,6,61.0,1,0
10,0,55.0,4,0
12,11,75.0,6,0
7,10,65.0,1,0
10,4,80.0,6,0
2,11,81.0,2,0
8,10,77.0,1,0
7,9,71.0,6,0
10,0,52.0,2,0
2,4,56.0,1,0
12,10,70.0,2,0
10,6,73.0,6,0
14,8,55.0,6,0
12,10,66.0,1,0
14,0,45.0,6,0
8,10,85.0,6,0
7,0,62.0,2,0
14,7,55.0,4,0
10,0,37.0,2,0
7,10,80.0,1,0
10,10,72.0,1,0
2,0,77.0,1,0
12,0,60.0,2,0
12,1,70.0,1,0
2,1,72.0,6,0
7,7,61.0,2,0
2,0,39.0,1,0
7,6,53.0,1,0
2,9,57.0,1,0
2,3,60.0,2,0
12,10,52.0,1,0
2,5,55.0,1,0
7,0,38.0,2,0
14,8,70.0,4,0
7,0,70.0,2,0
10,11,72.0,2,0
12,7,65.0,2,0
7,6,62.0,1,0
14,6,77.0,1,0
2,0,58.0,1,0
2,5,86.0,1,0
14,0,78.0,6,0
12,0,53.0,6,0
7,7,64.0,2,0
2,7,75.0,6,0
12,0,69.0,2,0
10,6,76.0,2,0
2,5,79.0,6,0
12,0,62.0,6,0
14,0,41.0,2,0
12,10,74.0,1,0
8,6,67.0,1,0
2,5,65.0,1,0
7,3,76.0,6,0
10,8,85.0,6,0
2,10,60.0,1,0
12,11,49.0,1,0
12,0,69.0,2,0
2,4,79.0,2,0
2,11,73.0,2,0
2,0,55.0,2,0
2,9,68.0,1,0
8,3,75.0,6,0
12,8,80.0,1,0
12,0,62.0,1,0
7,0,54.0,6,0
10,9,51.0,6,0
7,11,70.0,2,0
10,0,61.0,6,0
8,0,69.0,4,0
10,0,60.0,1,0
7,4,54.0,2,0
8,0,68.0,4,0
2,5,61.0,1,0
2,5,82.0,2,0
14,10,61.0,2,0
14,0,58.0,6,0
12,5,71.0,2,0
8,3,75.0,6,0
2,2,71.0,2,0
2,4,78.0,2,0
7,0,65.0,1,0
12,4,60.0,1,0
2,2,61.0,6,0
2,7,56.0,2,0
12,11,70.0,2,0
14,8,82.0,4,0
2,1,43.0,1,0
2,0,28.0,1,0
8,10,73.0,6,0
10,11,80.0,2,0
2,3,73.0,1,0
7,10,60.0,2,0
8,8,72.0,4,0
7,0,55.0,6,0
14,7,50.0,4,0
14,11,73.0,6,0
8,8,60.0,6,0
12,7,65.0,6,0
14,8,35.0,6,0
7,2,70.0,6,0
8,0,59.0,6,0
12,2,59.0,6,0
10,10,75.0,1,0
2,9,66.0,1,0
12,9,65.0,1,0
5,8,91.0,4,0
8,10,82.0,1,0
10,0,60.0,2,0
14,10,86.0,6,0
10,7,64.0,2,0
2,5,53.0,1,0
14,8,77.0,4,0
10,3,86.0,1,0
12,9,57.0,6,0
14,10,81.0,1,0
2,4,82.0,1,0
14,2,89.0,6,0
7,3,73.0,6,0
2,8,79.0,1,0
10,10,82.0,1,0
12,0,73.0,6,0
5,9,78.0,6,0
2,11,66.0,2,0
10,3,44.0,6,0
14,10,81.0,1,0
2,0,56.0,2,0
14,10,79.0,1,0
5,8,82.0,4,0
2,8,65.0,6,0
7,0,65.0,1,0
2,10,81.0,1,0
7,7,69.0,2,0
10,0,65.0,6,0
12,4,19.0,1,0
10,3,57.0,1,0
14,9,72.0,6,0
10,7,56.0,2,0
14,6,70.0,1,0
7,10,68.0,1,0
2,9,65.0,1,0
2,1,58.0,2,0
12,2,35.0,2,0
5,8,96.0,4,0
7,10,83.0,1,0
14,0,56.0,1,0
2,5,71.0,1,0
10,9,64.0,2,0
10,3,55.0,1,0
7,0,61.0,2,0
7,6,71.0,6,0
12,5,66.0,1,0
14,10,51.0,6,0
2,5,61.0,1,0
5,8,83.0,4,0
14,10,79.0,1,0
12,3,64.0,1,0
12,7,48.0,6,0
2,1,38.0,1,0
2,7,88.0,6,0
2,0,73.0,1,0
2,9,72.0,1,0
12,8,69.0,6,0
2,6,69.0,1,0
2,11,57.0,6,0
2,3,58.0,2,0
5,11,81.0,6,0
8,10,79.0,1,0
8,0,55.0,6,0
10,7,52.0,6,0
2,3,57.0,2,0
12,3,49.0,1,0
2,2,33.0,2,0
10,0,81.0,4,0
10,8,60.0,6,0
12,6,46.0,1,0
2,9,46.0,1,0
2,4,70.0,1,0
2,0,19.0,2,0
2,7,63.0,1,0
7,9,70.0,2,0
2,7,80.0,2,0
10,8,56.0,6,0
12,2,37.0,6,0
12,0,71.0,4,0
5,7,81.0,4,0
14,10,75.0,2,0
8,4,60.0,6,0
2,0,51.0,1,0
10,0,64.0,1,0
12,0,57.0,2,0
14,6,68.0,6,0
2,3,56.0,1,0
8,0,40.0,2,0
10,0,41.0,1,0
12,0,59.0,2,0
8,0,58.0,6,0
8,7,67.0,6,0
14,7,78.0,6,0
8,10,73.0,1,0
7,3,33.0,1,0
12,10,76.0,1,0
7,11,69.0,2,0
2,4,60.0,2,0
2,7,60.0,2,0
10,6,59.0,1,0
10,6,74.0,1,0
14,6,75.0,6,0
10,7,74.0,6,0
7,6,37.0,4,0
2,10,71.0,1,0
4,0,60.0,1,0
7,4,50.0,6,0
14,7,46.0,4,0
2,7,65.0,6,0
10,11,69.0,2,0
12,3,30.0,1,0
7,0,58.0,4,0
12,10,36.0,1,0
8,0,71.0,6,0
7,10,65.0,6,0
2,5,68.0,1,0
7,8,70.0,6,0
8,8,80.0,4,0
14,6,59.0,1,0
8,6,75.0,1,0
2,10,56.0,1,0
10,10,82.0,1,0
14,6,58.0,1,0
2,7,77.0,2,0
14,6,83.0,1,0
7,7,89.0,4,0
8,8,86.0,4,0
5,8,78.0,6,0
8,6,71.0,6,0
8,0,86.0,2,0
8,0,78.0,4,0
12,1,65.0,6,0
5,8,84.0,4,0
12,3,37.0,1,0
12,6,26.0,6,0
2,1,66.0,6,0
5,5,76.0,1,0
8,1,59.0,2,0
14,10,49.0,1,0
2,10,70.0,1,0
2,8,85.0,1,0
10,6,47.0,1,0
12,10,30.0,1,0
10,7,41.0,2,0
12,9,65.0,2,0
7,6,56.0,1,0
2,10,61.0,1,0
8,10,31.0,1,0
10,1,62.0,6,0
2,7,62.0,6,0
5,10,62.0,2,0
2,4,44.0,1,0
2,1,68.0,2,0
5,8,50.0,4,0
2,2,58.0,6,0
2,0,59.0,1,0
2,5,76.0,1,0
5,0,58.0,2,0
10,11,68.0,6,0
14,10,55.0,1,0
7,6,57.0,1,0
14,10,41.0,1,0
5,1,55.0,4,0
14,11,55.0,4,0
2,8,75.0,1,0
12,6,40.0,6,0
2,5,59.0,1,0
14,10,67.0,1,0
2,3,75.0,2,0
2,7,60.0,2,0
10,7,57.0,6,0
14,8,44.0,2,0
2,0,77.0,2,0
12,5,64.0,1,0
12,0,55.0,4,0
8,10,64.0,1,0
14,4,57.0,2,0
14,8,63.0,2,0
14,9,64.0,6,0
2,5,66.0,1,0
5,8,83.0,4,0
2,8,35.0,1,0
2,5,56.0,1,0
2,4,44.0,1,0
14,10,56.0,6,0
12,0,49.0,2,0
14,0,44.0,6,0
10,3,78.0,2,0
12,4,71.0,6,0
7,1,63.0,6,0
12,2,74.0,6,0
10,3,81.0,1,0
12,0,72.0,2,0
2,3,34.0,1,0
2,0,45.0,1,0
2,9,79.0,6,0
5,11,63.0,2,0
14,0,56.0,6,0
2,0,64.0,2,0
2,9,49.0,2,0
2,10,70.0,1,0
5,0,65.0,4,0
10,7,61.0,6,0
14,0,44.0,6,0
2,0,78.0,6,0
10,3,68.0,6,0
12,1,67.0,1,0
12,1,39.0,4,0
5,7,76.0,6,0
2,3,71.0,1,0
5,1,75.0,6,0
8,0,72.0,6,0
7,5,68.0,1,0
5,5,78.0,1,0
5,0,52.0,6,0
2,1,61.0,4,0
5,7,71.0,4,0
2,7,68.0,1,0
2,10,65.0,1,0
14,10,68.0,4,0
8,10,45.0,1,0
8,3,51.0,6,0
5,6,79.0,6,0
14,0,29.0,6,0
14,0,66.0,6,0
14,0,59.0,2,0
5,8,58.0,4,0
2,4,59.0,1,0
10,7,73.0,6,0
2,5,64.0,1,0
14,3,52.0,6,0
2,5,37.0,1,0
12,10,59.0,1,0
5,4,58.0,1,0
14,3,70.0,1,0
12,9,74.0,6,0
2,7,82.0,6,0
14,4,77.0,1,0
8,0,30.0,4,0
2,1,71.0,6,0
12,2,70.0,6,0
2,10,66.0,1,0
2,5,66.0,1,0
8,8,36.0,6,0
2,3,72.0,1,0
2,9,48.0,6,0
5,0,78.0,4,0
14,10,48.0,1,0
2,0,69.0,1,0
12,1,46.0,6,0
8,10,54.0,1,0
2,3,62.0,1,0
2,0,60.0,2,0
2,7,49.0,1,0
2,9,54.0,1,0
14,10,42.0,6,0
12,10,79.0,1,0
12,3,73.0,6,0
8,1,69.0,4,0
12,10,49.0,1,0
12,4,77.0,2,0
12,5,56.0,1,0
2,7,73.0,6,0
2,9,31.0,1,0
7,0,70.0,4,0
8,8,50.0,4,0
12,8,33.0,4,0
12,0,28.0,6,0
2,0,73.0,2,0
5,0,70.0,6,0
12,0,63.0,2,0
5,9,75.0,6,0
5,11,87.0,6,0
8,10,68.0,1,0
10,0,42.0,6,0
2,7,65.0,2,0
2,1,64.0,6,0
2,3,38.0,1,0
2,5,52.0,1,0
14,8,73.0,2,0
12,5,56.0,1,0
2,7,76.0,6,0
2,7,67.0,1,0
5,0,78.0,2,0
12,1,60.0,6,0
5,6,83.0,1,0
5,1,69.0,6,0
2,11,80.0,1,0
12,2,49.0,6,0
14,10,41.0,1,0
5,8,75.0,4,0
2,8,83.0,2,0
12,1,54.0,2,0
12,6,49.0,2,0
5,5,90.0,1,0
2,1,67.0,2,0
12,8,66.0,1,0
8,8,62.0,6,0
10,2,61.0,6,0
2,8,68.0,6,0
5,6,65.0,6,0
2,1,75.0,1,0
2,0,70.0,2,0
12,7,50.0,6,0
2,10,49.0,1,0
8,6,71.0,1,0
12,1,50.0,6,0
10,5,62.0,1,0
2,5,59.0,1,0
2,5,78.0,1,0
2,6,75.0,1,0
2,6,23.0,1,0
8,8,45.0,2,0
8,10,70.0,2,0
2,11,78.0,2,0
2,8,70.0,6,0
12,8,50.0,2,0
12,9,61.0,1,0
5,0,80.0,6,0
2,0,66.0,1,0
2,1,51.0,1,0
12,11,64.0,2,0
12,1,37.0,2,0
7,7,79.0,4,0
2,0,52.0,6,0
2,0,65.0,1,0
5,11,58.0,1,0
10,0,73.0,2,0
2,0,50.0,1,0
2,7,58.0,1,0
2,7,75.0,2,0
2,0,56.0,6,0
10,4,72.0,2,0
8,10,63.0,1,0
2,11,60.0,2,0
5,1,63.0,6,0
12,3,42.0,2,0
5,8,89.0,4,0
12,10,65.0,2,0
8,8,55.0,6,0
7,10,67.0,1,0
12,0,53.0,4,0
2,11,57.0,1,0
5,0,71.0,2,0
10,7,78.0,6,0
2,5,71.0,1,0
12,3,54.0,2,0
12,0,52.0,6,0
5,8,79.0,4,0
8,0,56.0,6,0
5,8,78.0,4,0
5,8,73.0,6,0
2,9,60.0,1,0
5,10,77.0,1,0
12,9,60.0,1,0
2,10,72.0,1,0
2,0,54.0,2,0
5,7,85.0,6,0
12,8,78.0,1,0
5,0,52.0,6,0
2,1,47.0,6,0
7,1,47.0,4,0
12,9,42.0,2,0
12,6,40.0,1,0
2,8,64.0,2,0
2,10,59.0,1,0
5,0,80.0,2,0
2,4,58.0,6,0
2,7,59.0,1,0
2,3,67.0,1,0
12,10,70.0,1,0
10,3,64.0,1,0
14,10,69.0,2,0
7,7,65.0,6,0
12,5,62.0,1,0
12,8,45.0,4,0
5,11,45.0,6,0
7,0,52.0,6,0
5,9,73.0,6,0
2,7,46.0,6,0
10,8,84.0,1,0
12,7,73.0,2,0
5,0,72.0,6,0
2,5,71.0,1,0
5,9,70.0,1,0
2,6,69.0,1,0
14,11,56.0,2,0
12,0,42.0,2,0
2,1,43.0,1,0
2,3,48.0,1,0
8,10,39.0,6,0
2,0,43.0,6,0
12,0,39.0,6,0
2,0,65.0,6,0
14,2,71.0,6,0
2,10,56.0,1,0
2,11,80.0,1,0
8,0,47.0,6,0
10,5,74.0,1,0
12,4,35.0,1,0
2,0,55.0,2,0
2,3,51.0,1,0
10,10,79.0,1,0
2,1,58.0,1,0
2,7,69.0,2,0
12,3,70.0,1,0
10,4,72.0,6,0
10,2,54.0,2,0
12,5,63.0,1,0
12,10,37.0,1,0
8,2,53.0,6,0
5,7,86.0,6,0
2,0,64.0,1,0
2,4,75.0,1,0
2,6,73.0,1,0
10,5,79.0,1,0
2,11,69.0,6,0
2,1,54.0,6,0
2,5,53.0,1,0
2,1,48.0,6,0
14,10,56.0,6,0
2,7,81.0,2,0
14,10,87.0,1,1
7,0,67.0,6,0
8,6,87.0,2,1
8,8,76.0,4,0
14,0,68.0,6,0
8,2,76.0,6,1
8,0,88.0,4,1
14,2,79.0,6,0
12,0,70.0,2,0
14,11,77.0,6,0
8,8,42.0,6,0
12,3,73.0,2,1
2,3,48.0,1,1
12,6,56.0,1,0
12,8,83.0,4,1
8,6,59.0,6,1
7,9,61.0,1,0
2,7,74.0,6,0
2,0,50.0,2,0
2,4,45.0,1,0
7,10,84.0,1,0
2,5,63.0,1,0
2,7,71.0,2,0
2,5,76.0,1,0
12,0,62.0,4,0
8,6,83.0,1,0
2,8,75.0,6,0
12,4,70.0,2,0
12,4,66.0,2,1
14,3,53.0,1,0
8,3,60.0,6,0
14,2,72.0,6,1
8,3,84.0,6,1
8,4,51.0,1,0
10,6,79.0,6,0
10,10,80.0,1,0
8,6,65.0,1,0
5,7,91.0,4,0
7,9,55.0,2,1
14,8,47.0,4,0
7,3,76.0,1,0
2,1,46.0,2,0
14,6,69.0,1,0
8,6,65.0,1,0
8,0,82.0,4,0
12,4,82.0,1,0
2,10,63.0,1,0
14,4,60.0,2,0
10,7,64.0,6,0
8,10,67.0,2,0
12,0,71.0,6,1
8,6,59.0,2,0
7,0,43.0,6,0
12,10,69.0,1,1
14,1,57.0,2,0
2,5,48.0,1,0
8,3,70.0,6,0
12,10,80.0,1,0
8,7,64.0,6,0
12,0,63.0,6,0
7,0,38.0,6,0
8,10,85.0,1,1
12,3,29.0,1,1
14,0,62.0,2,0
8,2,78.0,6,0
12,3,70.0,1,1
2,5,71.0,1,0
2,7,70.0,1,0
12,10,51.0,2,0
8,8,87.0,4,1
12,0,70.0,6,0
